# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	220653	221180	-	EEGGAC_00215	316.0	6.0e-110	0.989	0.920	0.977	UniRef:UniRef50_P23862
contig_1	cds	221250	221627	+	EEGGAC_00216	150.0	3.8e-46	0.920	0.878	0.626	UniRef:UniRef50_P0AAR5
contig_1	cds	221780	222331	+	EEGGAC_00217	297.0	4.5e-102	1.0	0.847	0.820	UniRef:UniRef50_Q8ZC94
contig_1	cds	222460	224391	+	EEGGAC_00218	961.0	0.0	0.994	0.839	0.803	UniRef:UniRef50_A0A089RJ49
contig_1	ncRNA-region	223724	223788	+	-	96.9	1.2e-16	-	-	-	RFAM:RF00382
contig_1	cds	224444	224773	+	EEGGAC_00219	160.0	1.6e-50	1.0	0.901	0.752	UniRef:UniRef50_Q12LL6
contig_1	cds	224773	225378	+	EEGGAC_00220	301.0	4.8e-103	1.149	0.996	0.675	UniRef:UniRef50_P0A7H6
contig_1	cds	225488	227362	+	EEGGAC_00221	898.0	0.0	0.997	0.931	0.733	UniRef:UniRef50_P44516
contig_1	cds	227543	228187	+	EEGGAC_00222	278.0	2.7e-93	1.0	0.823	0.636	UniRef:UniRef50_P0A0U7
contig_1	cds	228319	229281	+	EEGGAC_00223	593.0	2.5e-214	0.997	0.894	0.900	UniRef:UniRef50_P23871
contig_1	cds	229278	230237	-	EEGGAC_00224	407.0	1.1e-140	0.987	0.833	0.629	UniRef:UniRef50_P23872
contig_1	cds	230389	231693	+	EEGGAC_00225	884.0	0.0	1.0	1.0	1.0	BlastRules:WP_000671574
contig_1	ncRNA	231711	231788	+	EEGGAC_00226	81.1	4.2e-12	-	-	-	RFAM:RF02564
contig_1	cds	231823	233499	-	EEGGAC_00227	1008.0	0.0	1.0	0.951	0.998	UniRef:UniRef50_P39830
contig_1	cds	233737	234957	-	EEGGAC_00228	755.0	2.8e-278	1.0	1.0	0.998	BlastRules:WP_001251608
contig_1	cds	235175	236827	+	EEGGAC_00229	1098.0	0.0	1.0	1.0	0.991	BlastRules:WP_000771748
contig_1	cds	236864	237343	-	EEGGAC_00230	285.0	6.5e-98	1.0	0.855	0.893	UniRef:UniRef50_P45202
contig_1	ncRNA	237465	237548	+	EEGGAC_00231	81.0	4.9e-12	-	-	-	RFAM:RF00368
contig_1	cds	237547	238341	-	EEGGAC_00232	448.0	1.7e-159	1.0	1.0	0.833	UniRef:UniRef50_S5MSS4
contig_1	cds	238513	241017	-	EEGGAC_00233	1516.0	0.0	0.986	0.970	0.985	UniRef:UniRef50_Q59385
contig_1	cds	241280	242212	+	EEGGAC_00234	358.0	2.7e-122	0.997	0.942	0.583	UniRef:UniRef50_P77454
contig_1	cds	242215	243507	+	EEGGAC_00235	778.0	2.0e-284	0.998	0.986	0.995	UniRef:UniRef50_P77400
contig_1	cds	243845	245200	+	EEGGAC_00236	449.0	1.0e-153	0.938	0.920	0.539	UniRef:UniRef50_B7LJF7
contig_1	cds	245309	266086	+	EEGGAC_00237	11704.0	0.0	1.044	1.0	0.921	UniRef:UniRef50_A0A2S8JZU8
contig_1	cds	266090	268252	+	EEGGAC_00238	815.0	8.9e-289	0.988	0.915	0.598	UniRef:UniRef50_A0A1G8FJX4
contig_1	cds	268249	269424	+	EEGGAC_00239	499.0	1.8e-174	0.969	0.815	0.670	UniRef:UniRef50_A0A093VJM3
contig_1	cds	269421	269828	+	EEGGAC_00240	240.0	4.5e-81	0.985	0.842	0.887	UniRef:UniRef50_P0A9G4
contig_1	cds	269832	270035	-	EEGGAC_00241	125.0	8.5e-38	1.0	0.859	1.0	UniRef:UniRef50_A0AAJ3P058
contig_1	cds	270032	270454	-	EEGGAC_00242	-	-	-	-	-	-
contig_1	cds	270508	272292	-	EEGGAC_00243	673.0	8.6e-236	1.207	1.0	0.798	UniRef:UniRef50_W1WZT3
contig_1	cds	272659	273021	+	EEGGAC_00244	175.0	2.1e-56	0.900	0.973	0.741	UniRef:UniRef50_L0M7I4
contig_1	ncRNA	273079	273156	-	EEGGAC_00245	72.0	2.0e-10	-	-	-	RFAM:RF02564
contig_1	cds	273206	273664	-	EEGGAC_00246	231.0	5.8e-77	0.934	0.840	0.761	UniRef:UniRef50_P0AAS3
contig_1	cds	273661	274578	-	EEGGAC_00247	308.0	7.1e-103	1.0	0.974	0.682	UniRef:UniRef50_P0DKS0
contig_1	cds	274724	275401	+	EEGGAC_00248	290.0	7.2e-98	0.973	0.890	0.648	UniRef:UniRef50_P77279
contig_1	cds	275388	276167	+	EEGGAC_00249	407.0	5.0e-143	0.992	0.918	0.856	UniRef:UniRef50_A0A0A7FTF0
contig_1	cds	276230	277084	-	EEGGAC_00250	540.0	2.5e-197	1.0	1.0	0.996	BlastRules:WP_001300573
contig_1	cds	277145	277915	-	EEGGAC_00251	508.0	2.0e-185	1.0	0.952	0.996	BlastRules:WP_000148959
contig_1	cds	277944	278537	-	EEGGAC_00252	350.0	7.2e-123	0.985	0.902	0.876	UniRef:UniRef50_A0A4P8YI04
contig_1	cds	278538	279224	+	EEGGAC_00253	291.0	3.1e-99	1.0	1.253	0.702	UniRef:UniRef50_A0A484ZC43
contig_1	cds	279221	281635	+	EEGGAC_00254	1271.0	0.0	0.998	0.998	0.796	UniRef:UniRef50_A0A076LKE1
contig_1	ncRNA	281673	281715	-	EEGGAC_00255	40.4	6.9e-05	-	-	-	RFAM:RF02751
contig_1	ncRNA	282090	282178	+	EEGGAC_00256	53.6	5.8e-07	-	-	-	RFAM:RF02891
contig_1	cds	282240	283334	-	EEGGAC_00257	464.0	1.8e-161	1.003	0.847	0.638	UniRef:UniRef50_P33667
contig_1	cds	283403	284329	-	EEGGAC_00258	587.0	1.2e-212	1.078	1.0	0.916	UniRef:UniRef50_P0ACR0
contig_1	cds	284559	285041	+	EEGGAC_00259	239.0	4.9e-80	0.963	0.917	0.695	UniRef:UniRef50_Q9S4Y6
contig_1	cds	285119	285934	+	EEGGAC_00260	520.0	1.6e-187	0.996	0.944	0.996	UniRef:UniRef50_P0ACN4
contig_1	cds	286024	287805	+	EEGGAC_00261	801.0	1.0e-287	0.992	0.925	0.687	UniRef:UniRef50_P0AEP7
contig_1	cds	287818	288594	+	EEGGAC_00262	448.0	1.3e-159	1.019	1.0	0.817	UniRef:UniRef50_B5R642
contig_1	cds	288694	289572	+	EEGGAC_00263	359.0	9.9e-123	0.990	0.853	0.647	UniRef:UniRef50_A0A0B6RTV4
contig_1	cds	289742	291196	+	EEGGAC_00264	837.0	3.7e-306	0.973	0.973	0.900	UniRef:UniRef50_Q765R5
contig_1	cds	291340	292320	+	EEGGAC_00265	645.0	1.5e-237	1.0	1.0	0.994	IS:IS5
contig_1	cds	292584	293816	+	EEGGAC_00266	786.0	1.3e-289	1.0	0.905	0.915	VFDB:VFG049120
contig_1	cds	293873	295174	+	EEGGAC_00267	483.0	1.6e-167	0.995	0.964	0.582	UniRef:UniRef50_P77328
contig_1	cds	295196	296341	+	EEGGAC_00268	432.0	3.9e-149	0.990	0.931	0.618	UniRef:UniRef50_A0A084IUB2
contig_1	ncRNA	296398	296464	+	EEGGAC_00269	85.0	1.0e-12	-	-	-	RFAM:RF02068
contig_1	cds	296471	297256	-	EEGGAC_00270	320.0	5.1e-109	1.0	0.953	0.571	UniRef:UniRef50_A0A0F7D276
contig_1	cds	297267	298502	-	EEGGAC_00271	815.0	3.3e-299	1.085	1.0	0.910	UniRef:UniRef50_P77425
contig_1	cds	298524	299573	-	EEGGAC_00272	395.0	2.9e-135	0.994	0.906	0.550	UniRef:UniRef50_P77555
contig_1	cds	299890	301557	+	EEGGAC_00273	616.0	5.4e-216	1.002	0.954	0.601	UniRef:UniRef50_Q47208
contig_1	cds	301567	302826	+	EEGGAC_00274	526.0	2.3e-185	0.964	0.993	0.624	UniRef:UniRef50_Q32JL8
contig_1	cds	302837	303652	+	EEGGAC_00275	362.0	1.2e-124	0.993	0.885	0.658	UniRef:UniRef50_P0AAS5
contig_1	cds	303649	304542	+	EEGGAC_00276	560.0	1.5e-202	1.0	0.993	0.976	UniRef:UniRef50_A0A377DVY6
contig_1	cds	304669	305736	-	EEGGAC_00277	613.0	5.3e-221	0.944	0.825	0.899	UniRef:UniRef50_P09029
contig_1	cds	305733	306242	-	EEGGAC_00278	268.0	5.0e-91	0.982	0.843	0.843	UniRef:UniRef50_Q87KE1
contig_1	cds	306360	307082	-	EEGGAC_00279	399.0	2.5e-141	0.854	1.0	0.971	UniRef:UniRef50_A0A376KYX1
contig_1	cds	307085	307579	-	EEGGAC_00280	215.0	1.5e-70	0.994	0.976	0.644	UniRef:UniRef50_I2BBH8
contig_1	cds	307753	309138	+	EEGGAC_00281	756.0	6.8e-274	1.002	0.911	0.807	UniRef:UniRef50_P59421
contig_1	cds	309174	309695	-	EEGGAC_00282	330.0	1.1e-115	1.0	1.0	0.884	UniRef:UniRef50_A0A0H2V5N8
contig_1	cds	309803	310015	-	EEGGAC_00283	139.0	1.9e-43	1.0	0.824	1.0	UniRef:UniRef50_A0A354DRN4
contig_1	cds	310017	310883	-	EEGGAC_00284	445.0	1.6e-158	0.854	1.065	0.939	UniRef:UniRef50_A0A484Z9D6
contig_1	cds	311354	311896	+	EEGGAC_00285	225.0	9.8e-74	1.050	0.892	0.661	UniRef:UniRef50_P0ABW5
contig_1	cds	312116	312808	+	EEGGAC_00286	352.0	6.2e-122	0.957	0.818	0.805	UniRef:UniRef50_P77249
contig_1	cds	312839	315448	+	EEGGAC_00287	1718.0	0.0	0.992	0.972	0.983	UniRef:UniRef50_A0A750VLE3
contig_1	cds	315461	316468	+	EEGGAC_00288	363.0	1.1e-123	1.0	0.988	0.579	UniRef:UniRef50_A8AJR9
contig_1	cds	316479	316994	+	EEGGAC_00289	343.0	1.1e-120	1.0	0.826	0.988	UniRef:UniRef50_P38052
contig_1	cds	316997	317629	-	EEGGAC_00290	404.0	2.0e-143	1.0	0.909	0.995	UniRef:UniRef50_P0AEL8
contig_1	tRNA	317872	317948	+	EEGGAC_00291	86.6	-	-	-	-	-
contig_1	cds	317964	319127	-	EEGGAC_00292	771.0	7.6e-282	1.0	0.838	0.995	UniRef:UniRef50_P24218
contig_1	cds	319326	319604	-	EEGGAC_00293	194.0	1.3e-64	1.0	1.0	0.989	UniRef:UniRef50_A0A0H3CGR9
contig_1	cds	319652	319870	-	EEGGAC_00294	108.0	2.0e-31	0.833	0.896	0.817	UniRef:UniRef50_UPI0022E14966
contig_1	cds	319963	320184	-	EEGGAC_00295	134.0	2.1e-41	0.932	0.919	1.0	UniRef:UniRef50_A0A384LK57
contig_1	cds	320261	320452	-	EEGGAC_00296	112.0	5.3e-33	0.984	0.805	0.935	UniRef:UniRef50_A0A140N9D1
contig_1	cds	320425	320607	-	EEGGAC_00297	96.3	9.8e-27	0.867	0.929	0.923	UniRef:UniRef50_A0A2W6NYZ0
contig_1	cds	320604	321284	-	EEGGAC_00298	449.0	1.3e-160	0.982	0.813	0.973	UniRef:UniRef50_P03697
contig_1	cds	321281	322066	-	EEGGAC_00299	504.0	2.3e-181	0.973	0.904	0.984	UniRef:UniRef50_P03698
contig_1	cds	322072	322368	-	EEGGAC_00300	186.0	3.3e-61	1.020	1.0	0.960	UniRef:UniRef50_A0A376WZY7
contig_1	cds	322444	322650	-	EEGGAC_00301	140.0	1.1e-43	0.971	0.825	0.985	UniRef:UniRef50_L0M6Z7
contig_1	cds	323133	324065	-	EEGGAC_00302	453.0	4.1e-160	0.997	0.997	0.725	UniRef:UniRef50_A0A2X6EJD7
contig_1	cds	324062	324535	-	EEGGAC_00303	199.0	2.3e-64	1.0	0.981	0.586	UniRef:UniRef50_A0A2X5M6Z3
contig_1	cds	324617	325372	-	EEGGAC_00304	351.0	8.2e-122	0.884	0.914	0.811	UniRef:UniRef50_A0A830ZEK4
contig_1	cds	325411	325641	+	EEGGAC_00305	-	-	-	-	-	-
contig_1	cds	325711	326250	+	EEGGAC_00306	337.0	5.7e-118	1.0	0.909	0.961	UniRef:UniRef50_A0A836N779
contig_1	cds	326247	327266	+	EEGGAC_00307	645.0	1.6e-234	1.088	1.0	0.889	UniRef:UniRef50_A0AAN1AGT4
contig_1	cds	327263	327964	+	EEGGAC_00308	451.0	2.2e-161	1.0	0.910	0.979	UniRef:UniRef50_A0A085AR24
contig_1	cds	327961	328263	+	EEGGAC_00309	177.0	1.6e-57	1.020	0.836	0.922	UniRef:UniRef50_P75718
contig_1	cds	328512	330014	-	EEGGAC_00310	430.0	1.8e-144	0.952	0.888	0.578	UniRef:UniRef50_U3B5I3
contig_1	ncRNA	330598	330670	+	EEGGAC_00311	58.8	1.3e-08	-	-	-	RFAM:RF01394
contig_1	ncRNA	330695	330780	+	EEGGAC_00312	74.8	4.6e-12	-	-	-	RFAM:RF01695
contig_1	cds	330827	331435	+	EEGGAC_00313	261.0	3.3e-87	0.985	0.819	0.618	UniRef:UniRef50_A0AAN3Q4C1
contig_1	cds	331674	332180	+	EEGGAC_00314	317.0	7.1e-111	0.994	0.954	0.964	UniRef:UniRef50_A0A0P7PYM6
contig_1	cds	332375	332830	+	EEGGAC_00315	309.0	2.8e-110	1.0	1.0	0.967	BlastRules:WP_001054340
contig_1	cds	332830	333000	+	EEGGAC_00316	72.8	2.1e-17	0.929	0.800	0.673	UniRef:UniRef50_Q47270
contig_1	cds	332993	333283	+	EEGGAC_00317	127.0	1.1e-37	0.948	0.867	0.692	UniRef:UniRef50_Q9AZ11
contig_1	cds	333280	333642	+	EEGGAC_00318	194.0	2.8e-63	1.0	0.845	0.758	UniRef:UniRef50_P0AG74
contig_1	cds	333865	334248	+	EEGGAC_00319	263.0	6.5e-93	1.0	1.0	0.992	BlastRules:WP_001204791
contig_1	cds	334438	335520	-	EEGGAC_00320	577.0	1.6e-206	0.967	0.866	0.816	UniRef:UniRef50_A0A0U1I8B8
contig_1	cds	336094	336309	+	EEGGAC_00321	147.0	1.3e-48	1.0	1.0	1.0	BlastRules:WP_000839596
contig_1	cds	336309	336806	+	EEGGAC_00322	305.0	3.3e-106	0.964	0.909	0.925	UniRef:UniRef50_A7MWB5
contig_1	cds	336803	337270	+	EEGGAC_00323	236.0	7.5e-79	1.0	0.852	0.813	UniRef:UniRef50_A0A482JA66
contig_1	cds	337258	337410	+	EEGGAC_00324	-	-	-	-	-	-
contig_1	cds	337627	338607	-	EEGGAC_00325	645.0	1.5e-237	1.0	1.0	0.994	IS:IS5
contig_1	cds	339009	339554	+	EEGGAC_00326	345.0	1.8e-123	1.0	1.0	0.989	BlastRules:WP_000453566
contig_1	cds	339529	341454	+	EEGGAC_00327	1152.0	0.0	0.922	0.821	0.931	UniRef:UniRef50_A0A8E0KVR7
contig_1	cds	341451	341657	+	EEGGAC_00328	130.0	7.3e-40	1.0	0.829	0.985	UniRef:UniRef50_P68660
contig_1	cds	341654	343255	+	EEGGAC_00329	1040.0	0.0	0.991	0.877	0.983	UniRef:UniRef50_P03710
contig_1	cds	343236	344567	+	EEGGAC_00330	697.0	8.5e-253	0.941	1.069	0.921	UniRef:UniRef50_A0A376U5G5
contig_1	cds	344577	344909	+	EEGGAC_00331	157.0	2.0e-49	1.0	1.0	0.727	UniRef:UniRef50_O64321
contig_1	cds	344965	345990	+	EEGGAC_00332	521.0	1.0e-186	0.818	1.0	0.946	UniRef:UniRef50_I6D2F8
contig_1	cds	346032	346427	+	EEGGAC_00333	214.0	7.5e-71	1.038	0.829	0.882	UniRef:UniRef50_P03709
contig_1	cds	346439	346792	+	EEGGAC_00334	169.0	9.8e-54	1.0	0.975	0.650	UniRef:UniRef50_A0A0L0AQS8
contig_1	cds	346804	347382	+	EEGGAC_00335	304.0	2.7e-104	1.255	1.0	0.743	UniRef:UniRef50_P03731
contig_1	cds	347379	347774	+	EEGGAC_00336	259.0	8.3e-89	0.977	0.883	0.984	UniRef:UniRef50_A0A2W8GUB5
contig_1	cds	347782	348522	+	EEGGAC_00337	347.0	2.0e-119	1.175	0.976	0.647	UniRef:UniRef50_P03733
contig_1	cds	348538	348960	+	EEGGAC_00338	231.0	1.1e-77	0.900	0.881	0.921	UniRef:UniRef50_A0AAE9TR55
contig_1	cds	348942	349376	+	EEGGAC_00339	244.0	9.9e-83	0.861	0.899	0.976	UniRef:UniRef50_A0A376ZSQ5
contig_1	cds	349369	351924	+	EEGGAC_00340	1493.0	0.0	1.054	1.0	0.929	UniRef:UniRef50_A0AAP9AYI4
contig_1	cds	351921	352250	+	EEGGAC_00341	207.0	3.8e-69	0.991	0.915	0.907	UniRef:UniRef50_A0AAE9Q2T3
contig_1	cds	352250	352948	+	EEGGAC_00342	446.0	4.9e-159	1.164	1.0	0.837	UniRef:UniRef50_UPI000EAE8524
contig_1	cds	352954	353697	+	EEGGAC_00343	501.0	2.2e-180	1.142	1.0	0.844	UniRef:UniRef50_A0A377CYT1
contig_1	cds	353694	354266	+	EEGGAC_00344	321.0	2.4e-111	1.0	0.909	0.905	UniRef:UniRef50_A0A8S0FVT3
contig_1	cds	354326	357823	+	EEGGAC_00345	2287.0	0.0	1.0	1.0	0.979	UniRef:UniRef50_A0A979GEN8
contig_1	cds	357884	360253	+	EEGGAC_00346	636.0	4.2e-217	1.023	1.010	0.743	UniRef:UniRef50_A0A653FU05
contig_1	cds	360250	360531	+	EEGGAC_00347	173.0	3.3e-56	1.0	1.0	0.903	UniRef:UniRef50_A0A0H3MLH8
contig_1	cds	360541	361245	+	EEGGAC_00348	-	-	-	-	-	-
contig_1	cds	361256	361549	+	EEGGAC_00349	130.0	4.5e-39	0.969	0.817	0.585	UniRef:UniRef50_A0A6N1X4S9
contig_1	cds	362225	362974	+	EEGGAC_00350	495.0	1.1e-180	1.0	1.0	1.0	BlastRules:WP_000386784
contig_1	cds	363224	364177	-	EEGGAC_00351	645.0	1.1e-237	1.0	1.0	0.997	BlastRules:WP_001201845
contig_1	tRNA	364551	364645	+	EEGGAC_00352	31.7	-	-	-	-	-
contig_1	cds	364691	365452	-	EEGGAC_00353	496.0	3.8e-181	1.0	1.0	0.996	BlastRules:WP_001177471
contig_1	cds	365635	366525	-	EEGGAC_00354	567.0	4.0e-205	0.973	0.900	0.993	UniRef:UniRef50_P37325
contig_1	cds	366526	369498	-	EEGGAC_00355	1950.0	0.0	1.0	1.0	0.990	BlastRules:WP_000662357
contig_1	cds	369485	371722	-	EEGGAC_00356	1430.0	0.0	0.984	0.831	0.988	UniRef:UniRef50_P0AFA5
contig_1	cds	372059	372595	-	EEGGAC_00357	-	-	-	-	-	-
contig_1	cds	372660	373088	-	EEGGAC_00358	179.0	8.0e-57	0.972	0.847	0.630	UniRef:UniRef50_A0A0P7NEM1
contig_1	cds	373116	373562	-	EEGGAC_00359	273.0	5.0e-94	1.0	0.908	0.912	UniRef:UniRef50_S6VW15
contig_1	cds	373674	373793	+	EEGGAC_00360	-	-	-	-	-	-
contig_1	cds	373893	374135	-	EEGGAC_00361	-	-	-	-	-	-
contig_1	cds	374383	375519	-	EEGGAC_00362	757.0	5.6e-280	1.0	1.0	0.987	IS:ISEc1
contig_1	cds	375598	375798	-	EEGGAC_00363	134.0	8.9e-42	1.0	1.0	0.985	UniRef:UniRef50_A0A376VLB4
contig_1	cds	375885	376346	-	EEGGAC_00364	323.0	9.1e-114	1.0	1.0	1.0	UniRef:UniRef50_D3GW96
contig_1	cds	376534	377190	-	EEGGAC_00365	409.0	4.1e-145	1.0	0.838	0.940	UniRef:UniRef50_A0A6N8NLE0
contig_1	cds	377200	377670	-	EEGGAC_00366	278.0	4.1e-96	0.904	0.959	0.943	UniRef:UniRef50_A0A0D8W9P3
contig_1	cds	377910	378188	-	EEGGAC_00367	187.0	1.6e-61	1.0	0.860	1.0	UniRef:UniRef50_A0A0Q3BLP0
contig_1	cds	378314	379324	-	EEGGAC_00368	577.0	3.2e-208	0.997	0.985	0.788	UniRef:UniRef50_G9Y524
contig_1	cds	379356	379670	-	EEGGAC_00369	-	-	-	-	-	-
contig_1	cds	379724	380764	-	EEGGAC_00370	697.0	4.8e-255	0.971	0.946	0.994	UniRef:UniRef50_A0A1B7JC47
contig_1	cds	380876	381916	-	EEGGAC_00371	508.0	1.5e-180	0.971	0.946	0.726	UniRef:UniRef50_A0A1B7JC47
contig_1	cds	381942	382241	-	EEGGAC_00372	-	-	-	-	-	-
contig_1	cds	382610	384058	-	EEGGAC_00373	907.0	0.0	0.994	0.998	0.975	BlastRules:WP_000253839
contig_1	cds	384048	384731	-	EEGGAC_00374	445.0	1.4e-161	1.0	1.0	1.0	BlastRules:WP_000770953
contig_1	cds	384888	386270	+	EEGGAC_00375	852.0	5.4e-315	1.0	1.0	0.987	VFDB:VFG034679
contig_1	cds	386294	386626	+	EEGGAC_00376	213.0	1.8e-73	1.0	1.0	0.982	BlastRules:WP_000709870
contig_1	cds	386642	387865	+	EEGGAC_00377	786.0	9.8e-291	1.0	1.0	0.990	BlastRules:WP_000717162
contig_1	cds	387877	391020	+	EEGGAC_00378	2005.0	0.0	1.0	1.0	0.993	BlastRules:WP_000573945
contig_1	cds	391122	392498	+	EEGGAC_00379	688.0	3.2e-249	0.814	0.984	0.944	UniRef:UniRef50_A0A3P8KIJ7
contig_1	cds	392566	393813	-	EEGGAC_00380	789.0	1.6e-291	1.0	1.0	1.0	BlastRules:WP_001153148
contig_1	cds	393921	394574	-	EEGGAC_00381	371.0	3.3e-130	0.986	0.892	0.883	UniRef:UniRef50_P38489
contig_1	cds	394653	395036	-	EEGGAC_00382	-	-	-	-	-	-
contig_1	cds	395101	395349	-	EEGGAC_00383	140.0	1.7e-43	1.0	0.932	0.841	UniRef:UniRef50_P77506
contig_1	cds	395415	396533	-	EEGGAC_00384	634.0	3.2e-229	0.997	0.932	0.795	UniRef:UniRef50_P77213
contig_1	cds	396545	396721	+	EEGGAC_00385	118.0	2.7e-35	1.0	0.817	0.914	UniRef:UniRef50_A0A377B3K0
contig_1	ncRNA	396839	396995	+	EEGGAC_00386	82.5	5.4e-13	-	-	-	RFAM:RF01794
contig_1	cds	396987	397139	+	EEGGAC_00387	93.6	5.3e-28	1.0	1.0	0.980	BlastRules:WP_000956455
contig_1	ncRNA	397343	397497	+	EEGGAC_00388	83.8	3.1e-13	-	-	-	RFAM:RF01794
contig_1	cds	397489	397641	+	EEGGAC_00389	93.6	5.3e-28	1.0	1.0	0.980	BlastRules:WP_000956455
contig_1	ncRNA	398442	398483	-	EEGGAC_00390	40.6	6.4e-05	-	-	-	RFAM:RF02751
contig_1	cds	398558	400798	-	EEGGAC_00391	1515.0	0.0	1.0	1.0	0.997	VFDB:VFG000923
contig_1	cds	401041	402243	+	EEGGAC_00392	830.0	2.4e-308	1.0	1.0	0.965	VFDB:VFG044159
contig_1	cds	402246	402464	+	EEGGAC_00393	156.0	3.1e-52	1.0	1.0	0.958	BlastRules:WP_000885798
contig_1	cds	402461	406342	+	EEGGAC_00394	2492.0	0.0	0.999	0.999	0.967	VFDB:VFG000930
contig_1	cds	406558	407676	+	EEGGAC_00395	679.0	3.6e-249	1.0	0.987	0.954	VFDB:VFG000927
contig_1	cds	407688	408503	-	EEGGAC_00396	535.0	8.6e-196	0.993	0.993	0.996	VFDB:VFG000925
contig_1	cds	408500	409492	-	EEGGAC_00397	593.0	1.1e-216	1.0	1.0	0.970	VFDB:VFG000928
contig_1	cds	409489	410493	-	EEGGAC_00398	595.0	2.7e-217	1.0	1.0	0.997	VFDB:VFG000926
contig_1	cds	410604	411854	+	EEGGAC_00399	763.0	3.9e-281	1.0	1.0	0.995	VFDB:VFG044165
contig_1	cds	411858	412814	-	EEGGAC_00400	602.0	1.4e-220	1.0	1.0	0.991	VFDB:VFG000924
contig_1	cds	413003	414178	+	EEGGAC_00401	751.0	3.0e-277	1.0	1.0	0.985	VFDB:VFG000931
contig_1	cds	414188	415798	+	EEGGAC_00402	1056.0	0.0	1.0	1.0	0.989	BlastRules:WP_000026784
contig_1	cds	415812	416669	+	EEGGAC_00403	575.0	5.0e-211	1.0	1.0	0.993	BlastRules:WP_001007138
contig_1	cds	416669	417415	+	EEGGAC_00404	469.0	1.7e-170	1.0	1.0	0.984	VFDB:VFG000934
contig_1	cds	417418	417831	+	EEGGAC_00405	160.0	1.5e-49	0.985	0.931	0.570	UniRef:UniRef50_A0A240C124
contig_1	cds	418012	420117	+	EEGGAC_00406	1211.0	0.0	1.221	1.0	0.755	UniRef:UniRef50_P39396
contig_1	cds	420271	420468	+	EEGGAC_00407	100.0	2.4e-28	1.031	1.0	0.687	UniRef:UniRef50_A0A151ULG1
contig_1	cds	420478	421566	-	EEGGAC_00408	706.0	2.1e-260	1.0	1.0	0.981	BlastRules:WP_001120441
contig_1	cds	421674	422834	+	EEGGAC_00409	768.0	5.6e-284	1.0	1.0	0.990	BlastRules:WP_000183907
contig_1	cds	422835	423464	-	EEGGAC_00410	299.0	3.4e-102	0.995	0.950	0.721	UniRef:UniRef50_A0A0H3GPU5
contig_1	cds	423437	424657	-	EEGGAC_00411	702.0	4.3e-256	0.805	0.891	1.0	UniRef:UniRef50_A0A1X3JKH8
contig_1	cds	424804	425706	-	EEGGAC_00412	340.0	2.3e-115	0.993	0.917	0.577	UniRef:UniRef50_P77746
contig_1	cds	425914	426660	-	EEGGAC_00413	491.0	1.1e-176	0.992	0.901	0.992	UniRef:UniRef50_P77202
contig_1	cds	427032	427595	+	EEGGAC_00414	257.0	6.0e-86	1.0	0.806	0.647	UniRef:UniRef50_K0J4Q8
contig_1	cds	427736	429331	+	EEGGAC_00415	651.0	2.8e-231	0.977	0.994	0.622	UniRef:UniRef50_A0A380TVB3
contig_1	cds	429452	429880	-	EEGGAC_00416	228.0	1.3e-76	1.0	1.0	0.782	UniRef:UniRef50_A0A7V7RFK6
contig_1	cds	430004	430093	-	EEGGAC_00417	-	-	-	-	-	-
contig_1	cds	430236	430646	-	EEGGAC_00418	122.0	8.1e-35	0.971	0.978	0.500	UniRef:UniRef50_A0A085FYK6
contig_1	ncRNA-region	430692	430800	-	-	124.8	3.3e-21	-	-	-	RFAM:RF01771
contig_1	cds	430876	431682	-	EEGGAC_00419	434.0	2.0e-153	0.963	0.899	0.798	UniRef:UniRef50_P21338
contig_1	cds	431796	433259	-	EEGGAC_00420	956.0	0.0	1.0	1.0	1.0	BlastRules:WP_000050323
contig_1	cds	433309	434187	-	EEGGAC_00421	326.0	6.2e-110	0.955	0.840	0.599	UniRef:UniRef50_A1JTI4
contig_1	cds	434162	434713	-	EEGGAC_00422	249.0	3.7e-83	1.060	0.980	0.680	UniRef:UniRef50_P0A6G5
contig_1	cds	434717	436249	-	EEGGAC_00423	665.0	6.7e-237	0.918	0.876	0.714	UniRef:UniRef50_P75726
contig_1	cds	436260	437168	-	EEGGAC_00424	347.0	1.4e-117	0.954	0.830	0.615	UniRef:UniRef50_P17725
contig_1	cds	437165	437461	-	EEGGAC_00425	174.0	1.9e-58	1.0	1.0	0.908	BlastRules:WP_000700679
contig_1	cds	437476	438534	-	EEGGAC_00426	703.0	8.1e-257	1.0	0.882	0.994	UniRef:UniRef50_P77390
contig_1	cds	438914	440572	+	EEGGAC_00427	792.0	1.4e-285	0.984	0.946	0.738	UniRef:UniRef50_P77510
contig_1	cds	440541	441221	+	EEGGAC_00428	367.0	2.2e-128	1.146	1.0	0.741	UniRef:UniRef50_P0AEF4
contig_1	cds	441262	442647	-	EEGGAC_00429	788.0	1.7e-286	0.998	0.886	0.930	UniRef:UniRef50_P0ABP3
contig_1	cds	443236	443796	+	EEGGAC_00430	397.0	3.3e-144	1.0	1.0	0.984	BlastRules:WP_001103094
