# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	tRNA	223274	223350	+	LBAHFK_00216	85.1	-	-	-	-	-
contig_1	tRNA	223549	223625	+	LBAHFK_00217	85.1	-	-	-	-	-
contig_1	cds	223905	224471	+	LBAHFK_00218	238.0	5.2e-79	1.027	0.990	0.632	UniRef:UniRef50_A0A085G4E0
contig_1	cds	224468	224896	+	LBAHFK_00219	254.0	2.2e-86	0.986	0.864	0.879	UniRef:UniRef50_H5V5Y4
contig_1	cds	224969	226525	+	LBAHFK_00220	917.0	0.0	1.0	0.917	0.867	UniRef:UniRef50_P0A6W9
contig_1	ncRNA	226535	226606	-	LBAHFK_00221	83.9	2.5e-14	-	-	-	RFAM:RF00078
contig_1	cds	226675	227190	+	LBAHFK_00222	317.0	3.7e-110	1.0	0.859	0.895	UniRef:UniRef50_Q9PN97
contig_1	cds	227254	228792	-	LBAHFK_00223	996.0	0.0	1.0	1.0	1.0	BlastRules:WP_001295176
contig_1	cds	228809	229981	-	LBAHFK_00224	712.0	6.8e-262	1.0	1.0	0.997	BlastRules:WP_001326681
contig_1	cds	230108	230638	-	LBAHFK_00225	347.0	1.5e-124	1.0	1.0	1.0	BlastRules:WP_000378442
contig_1	cds	230729	231064	-	LBAHFK_00226	110.0	6.9e-31	1.018	0.958	0.549	UniRef:UniRef50_C6DDD7
contig_1	cds	231054	231791	-	LBAHFK_00227	465.0	4.5e-169	1.0	1.0	0.992	BlastRules:WP_000445651
contig_1	cds	231915	233099	-	LBAHFK_00228	687.0	1.7e-248	0.970	0.825	0.997	UniRef:UniRef50_P76628
contig_1	cds	233552	234544	-	LBAHFK_00229	570.0	1.2e-204	0.973	0.847	0.841	UniRef:UniRef50_Q8ZML1
contig_1	cds	234601	235665	-	LBAHFK_00230	400.0	1.6e-137	0.884	0.828	0.668	UniRef:UniRef50_A0A3N2R1M8
contig_1	cds	235658	236860	-	LBAHFK_00231	769.0	6.3e-281	1.0	0.857	0.998	UniRef:UniRef50_P14175
contig_1	cds	237217	237525	-	LBAHFK_00232	-	-	-	-	-	-
contig_1	cds	237556	238176	-	LBAHFK_00233	-	-	-	-	-	-
contig_1	cds	238186	240330	-	LBAHFK_00234	984.0	0.0	1.207	0.980	0.595	UniRef:UniRef50_P9WH75
contig_1	cds	240312	240713	-	LBAHFK_00235	167.0	1.4e-52	0.962	0.848	0.586	UniRef:UniRef50_A0A133ZD35
contig_1	cds	240710	240955	-	LBAHFK_00236	132.0	1.7e-40	1.0	0.942	0.790	UniRef:UniRef50_I2B677
contig_1	cds	241164	241595	-	LBAHFK_00237	169.0	3.7e-53	0.972	0.986	0.597	UniRef:UniRef50_A0A1D9LHG9
contig_1	cds	241683	243017	+	LBAHFK_00238	698.0	1.7e-252	1.0	0.996	0.770	UniRef:UniRef50_A0A6C6Z604
contig_1	cds	243074	243403	-	LBAHFK_00239	174.0	3.2e-56	0.853	1.0	0.989	UniRef:UniRef50_A0A379T9Q4
contig_1	cds	243555	243899	+	LBAHFK_00240	218.0	4.8e-73	1.211	1.0	0.819	UniRef:UniRef50_P0AD53
contig_1	cds	243936	244385	-	LBAHFK_00241	261.0	1.4e-91	1.0	1.0	0.866	BlastRules:WP_000492669
contig_1	cds	245053	245457	+	LBAHFK_00242	169.0	3.4e-53	0.993	0.831	0.662	UniRef:UniRef50_P18818
contig_1	cds	245504	246028	-	LBAHFK_00243	340.0	7.1e-122	1.0	1.0	0.989	BlastRules:WP_001229442
contig_1	cds	246038	246337	-	LBAHFK_00244	119.0	1.1e-34	0.949	0.847	0.702	UniRef:UniRef50_A0A2X2GFC0
contig_1	cds	246520	246678	+	LBAHFK_00245	-	-	-	-	-	-
contig_1	cds	246762	247211	+	LBAHFK_00246	288.0	2.9e-102	1.0	1.0	0.993	BlastRules:WP_000522415
contig_1	cds	247212	247874	-	LBAHFK_00247	374.0	2.2e-131	0.986	0.943	0.862	UniRef:UniRef50_A0A8B6IVD5
contig_1	cds	247895	249295	-	LBAHFK_00248	575.0	4.8e-202	0.972	0.860	0.673	UniRef:UniRef50_A0AA37RPK3
contig_1	cds	249606	250886	-	LBAHFK_00249	604.0	4.2e-217	0.810	0.997	0.881	UniRef:UniRef50_A0A377C5I6
contig_1	cds	250900	252348	-	LBAHFK_00250	776.0	1.4e-282	0.880	0.968	0.929	UniRef:UniRef50_A0A2X1KUK3
contig_1	cds	252371	253639	-	LBAHFK_00251	705.0	2.4e-255	0.929	0.867	0.883	UniRef:UniRef50_P37339
contig_1	cds	253659	254636	-	LBAHFK_00252	439.0	5.9e-154	0.972	0.963	0.674	UniRef:UniRef50_A0A4D6X3P5
contig_1	cds	254977	255957	-	LBAHFK_00253	645.0	1.5e-237	1.0	1.0	0.994	IS:IS5
contig_1	cds	256350	257804	+	LBAHFK_00254	745.0	1.5e-269	0.959	0.934	0.821	UniRef:UniRef50_P76612
contig_1	cds	258738	263312	+	LBAHFK_00255	1905.0	0.0	1.037	1.0	0.863	UniRef:UniRef50_P52143
contig_1	cds	264788	265363	-	LBAHFK_00256	-	-	-	-	-	-
contig_1	cds	265724	266326	+	LBAHFK_00257	330.0	1.1e-114	0.945	0.829	0.878	UniRef:UniRef50_A0A2W1KL08
contig_1	cds	266680	267777	+	LBAHFK_00258	378.0	2.0e-128	1.005	0.948	0.540	UniRef:UniRef50_W0SE33
contig_1	cds	268108	269130	-	LBAHFK_00259	378.0	2.1e-128	0.994	0.812	0.565	UniRef:UniRef50_Q87W12
contig_1	cds	269355	269891	+	LBAHFK_00260	192.0	6.8e-61	1.022	0.867	0.555	UniRef:UniRef50_Q0KAM8
contig_1	cds	270243	271922	-	LBAHFK_00261	-	-	-	-	-	-
contig_1	cds	272145	273671	+	LBAHFK_00262	833.0	1.1e-303	1.002	0.986	0.839	UniRef:UniRef50_A0A0Q3C1J5
contig_1	cds	273668	274510	+	LBAHFK_00263	558.0	2.2e-202	1.004	1.0	0.947	UniRef:UniRef50_A0A564HW74
contig_1	cds	274507	275073	+	LBAHFK_00264	324.0	9.7e-113	0.963	0.862	0.967	UniRef:UniRef50_J6HFI7
contig_1	cds	275097	275732	+	LBAHFK_00265	234.0	1.7e-76	0.991	0.921	0.569	UniRef:UniRef50_A0A6G9IBW6
contig_1	cds	275804	276955	-	LBAHFK_00266	728.0	1.1e-265	0.950	0.847	0.986	UniRef:UniRef50_A0A0D5M1T3
contig_1	cds	277300	278313	-	LBAHFK_00267	578.0	4.5e-208	0.899	0.846	0.924	UniRef:UniRef50_A0A447UXC1
contig_1	cds	278324	279304	-	LBAHFK_00268	362.0	1.5e-123	1.0	0.997	0.564	UniRef:UniRef50_A0A9P0VK01
contig_1	cds	279301	279609	-	LBAHFK_00269	-	-	-	-	-	-
contig_1	cds	279672	280193	-	LBAHFK_00270	310.0	1.6e-107	0.983	0.895	0.965	UniRef:UniRef50_A0A0X8S1D4
contig_1	cds	280253	280462	+	LBAHFK_00271	-	-	-	-	-	-
contig_1	cds	280557	281033	+	LBAHFK_00272	173.0	3.0e-54	0.949	0.909	0.633	UniRef:UniRef50_A0A7H5A932
contig_1	cds	281188	282471	-	LBAHFK_00273	852.0	7.8e-313	1.0	0.871	0.993	UniRef:UniRef50_UPI001FCEB156
contig_1	cds	282510	283712	-	LBAHFK_00274	777.0	3.7e-285	0.993	0.983	1.0	UniRef:UniRef50_A0AAW6VTJ7
contig_1	cds	283947	285170	-	LBAHFK_00275	806.0	6.2e-295	0.993	0.828	0.998	UniRef:UniRef50_A0A447X2D8
contig_1	cds	285163	286149	-	LBAHFK_00276	644.0	3.0e-234	1.0	0.889	1.0	UniRef:UniRef50_A0A2S7XHE1
contig_1	cds	286822	288891	-	LBAHFK_00277	1048.0	0.0	1.001	0.983	0.732	UniRef:UniRef50_D4BHN5
contig_1	cds	288927	289142	-	LBAHFK_00278	72.4	7.1e-17	0.944	0.893	0.507	UniRef:UniRef50_A0A4S3D4N0
contig_1	cds	289477	289869	-	LBAHFK_00279	-	-	-	-	-	-
contig_1	cds	290078	290617	-	LBAHFK_00280	204.0	1.2e-65	1.0	0.978	0.581	UniRef:UniRef50_UPI0007A6317C
contig_1	cds	291069	292241	+	LBAHFK_00281	643.0	6.2e-232	0.987	0.921	0.800	UniRef:UniRef50_A0A148HKJ2
contig_1	cds	292591	293235	-	LBAHFK_00282	406.0	1.0e-143	0.995	0.801	0.948	UniRef:UniRef50_D4BHN9
contig_1	cds	293237	294484	-	LBAHFK_00283	488.0	1.3e-170	0.988	0.995	0.610	UniRef:UniRef50_Q6W348
contig_1	cds	295228	295710	-	LBAHFK_00285	187.0	3.3e-59	0.963	0.815	0.584	UniRef:UniRef50_Q5ZRP1
contig_1	cds	295842	296318	+	LBAHFK_00286	307.0	2.8e-109	1.0	1.0	1.0	BlastRules:WP_000600189
contig_1	cds	296308	296598	+	LBAHFK_00287	111.0	1.5e-31	0.958	0.836	0.576	UniRef:UniRef50_A0A448Q3Q1
contig_1	cds	296660	297001	-	LBAHFK_00288	148.0	1.6e-45	0.973	0.815	0.655	UniRef:UniRef50_D1P3C6
contig_1	cds	297150	298811	-	LBAHFK_00289	786.0	3.4e-283	1.0	0.939	0.738	UniRef:UniRef50_P05824
contig_1	cds	298897	299775	-	LBAHFK_00290	560.0	4.7e-202	1.0	0.846	0.959	UniRef:UniRef50_P65774
contig_1	cds	299898	300491	+	LBAHFK_00291	308.0	3.0e-106	1.005	0.961	0.838	UniRef:UniRef50_A0A807LAV3
contig_1	cds	300546	301787	-	LBAHFK_00292	707.0	1.8e-256	1.075	0.967	0.856	UniRef:UniRef50_P37908
contig_1	cds	301853	302719	-	LBAHFK_00293	394.0	3.6e-137	0.906	0.834	0.755	UniRef:UniRef50_P64432
contig_1	cds	302811	304172	+	LBAHFK_00294	550.0	1.0e-193	1.013	0.998	0.632	UniRef:UniRef50_F7XXX9
contig_1	cds	304421	304669	+	LBAHFK_00295	108.0	9.0e-31	1.207	0.934	0.626	UniRef:UniRef50_E0WU64
contig_1	cds	304688	305236	+	LBAHFK_00296	330.0	1.8e-115	1.0	0.968	0.841	UniRef:UniRef50_Q5E7F1
contig_1	cds	305267	306034	+	LBAHFK_00297	328.0	6.0e-112	0.945	0.809	0.639	UniRef:UniRef50_P43912
contig_1	cds	306076	306423	+	LBAHFK_00298	199.0	2.6e-65	1.261	1.0	0.759	UniRef:UniRef50_Q9CLE0
contig_1	cds	306499	306981	-	LBAHFK_00299	316.0	3.1e-110	0.994	0.850	0.987	UniRef:UniRef50_P07021
contig_1	cds	306997	308223	-	LBAHFK_00300	756.0	4.6e-276	1.076	1.0	0.907	UniRef:UniRef50_P46139
contig_1	cds	308213	308731	-	LBAHFK_00301	289.0	5.6e-100	0.849	0.942	0.993	UniRef:UniRef50_A0A377C6I6
contig_1	cds	308878	309240	-	LBAHFK_00302	245.0	9.1e-84	0.992	0.862	0.983	UniRef:UniRef50_Q32D00
contig_1	cds	309452	310522	+	LBAHFK_00303	699.0	5.1e-258	1.0	1.0	0.994	BlastRules:WP_001168032
contig_1	cds	310533	311654	+	LBAHFK_00304	648.0	9.2e-235	0.928	0.880	0.954	UniRef:UniRef50_Q7CPZ8
contig_1	cds	311697	312857	-	LBAHFK_00305	678.0	9.0e-246	0.997	0.889	0.896	UniRef:UniRef50_P0A9J8
contig_1	ncRNA-region	312879	313004	-	-	132.3	1.6e-21	-	-	-	RFAM:RF01859
contig_1	sorf	312956	313003	-	LBAHFK_00306	38.5	4.1e-10	1.0	1.0	1.0	UniRef:UniRef50_C3SYU2
contig_1	cds	313107	313448	-	LBAHFK_00307	199.0	1.9e-65	0.991	0.812	0.911	UniRef:UniRef50_P0AD49
contig_1	cds	313719	314456	-	LBAHFK_00308	287.0	3.0e-96	0.984	0.886	0.614	UniRef:UniRef50_P0AC02
contig_1	cds	314591	315571	+	LBAHFK_00309	646.0	1.6e-235	1.0	0.934	0.994	UniRef:UniRef50_P33643
contig_1	cds	315568	316299	+	LBAHFK_00310	275.0	1.2e-91	0.984	0.895	0.590	UniRef:UniRef50_A0A2K4XBB1
contig_1	ncRNA	316310	316448	+	LBAHFK_00311	125.4	7.9e-23	-	-	-	RFAM:RF02768
contig_1	cds	316429	319002	+	LBAHFK_00312	1195.0	0.0	0.985	0.976	0.727	UniRef:UniRef50_A0A1G6W1U3
contig_1	rRNA	319443	320984	+	LBAHFK_00313	1575.1	1.0e-47	-	-	-	RFAM:RF00177
contig_1	tRNA	321070	321145	+	LBAHFK_00314	66.6	-	-	-	-	-
contig_1	ncRNA	321223	321322	+	LBAHFK_00315	105.3	8.6e-18	-	-	-	RFAM:RF01830
contig_1	rRNA	321330	324233	+	LBAHFK_00316	2872.1	5.9e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	324327	324442	+	LBAHFK_00317	93.0	2.2e-15	-	-	-	RFAM:RF00001
contig_1	cds	324807	326105	+	LBAHFK_00318	833.0	1.8e-308	1.0	1.0	0.995	BlastRules:WP_000841103
contig_1	cds	326102	326374	-	LBAHFK_00319	-	-	-	-	-	-
contig_1	cds	326471	327826	-	LBAHFK_00320	802.0	7.0e-293	0.993	0.928	0.873	UniRef:UniRef50_P23830
contig_1	cds	327940	330600	-	LBAHFK_00321	1612.0	0.0	1.0	1.0	0.922	BlastRules:WP_000082639
contig_1	cds	330632	331330	-	LBAHFK_00322	458.0	1.3e-166	1.0	1.0	0.996	BlastRules:WP_001300438
contig_1	cds	331399	331818	-	LBAHFK_00323	285.0	8.5e-99	1.0	0.813	0.957	UniRef:UniRef50_A0A377A270
contig_1	cds	332025	333062	+	LBAHFK_00324	684.0	3.5e-249	0.997	0.825	1.0	UniRef:UniRef50_P0AGJ5
contig_1	cds	333110	333799	-	LBAHFK_00325	314.0	1.6e-107	0.952	0.886	0.674	UniRef:UniRef50_A1SUE5
contig_1	cds	334104	334487	+	LBAHFK_00326	218.0	1.8e-72	0.969	0.809	0.886	UniRef:UniRef50_Q6D209
contig_1	cds	334541	335128	-	LBAHFK_00327	321.0	2.2e-111	1.082	1.0	0.777	UniRef:UniRef50_Q8ZMX5
contig_1	cds	335231	336112	+	LBAHFK_00328	549.0	3.5e-198	0.980	0.926	0.969	UniRef:UniRef50_P33634
contig_1	cds	336221	336823	-	LBAHFK_00329	246.0	5.0e-81	0.990	0.818	0.566	UniRef:UniRef50_A0A4P7WX64
contig_1	cds	337048	337569	-	LBAHFK_00330	293.0	2.9e-101	0.850	0.817	0.993	UniRef:UniRef50_Q47309
contig_1	ncRNA	337641	337683	+	LBAHFK_00331	48.2	2.4e-06	-	-	-	RFAM:RF02751
contig_1	cds	337757	339091	-	LBAHFK_00332	804.0	2.4e-293	0.989	0.862	1.0	UniRef:UniRef50_P21507
contig_1	cds	339223	339960	+	LBAHFK_00333	421.0	1.1e-151	1.0	1.0	0.853	BlastRules:WP_000083343
contig_1	cds	339945	341567	-	LBAHFK_00334	960.0	0.0	0.993	0.887	0.866	UniRef:UniRef50_P10902
contig_1	cds	341975	342550	+	LBAHFK_00335	369.0	1.3e-132	1.0	1.0	0.995	BlastRules:WP_000003307
contig_1	cds	342583	343233	+	LBAHFK_00336	342.0	6.5e-119	1.0	0.889	0.870	UniRef:UniRef50_P0AFX7
contig_1	cds	343233	344189	+	LBAHFK_00337	400.0	1.1e-138	1.066	0.997	0.602	UniRef:UniRef50_D0ZSY7
contig_1	ncRNA	344150	344981	-	LBAHFK_00338	511.0	1.0e-45	-	-	-	RFAM:RF02746
contig_1	cds	344186	344665	+	LBAHFK_00339	228.0	1.1e-75	1.025	0.994	0.718	UniRef:UniRef50_A9MGW7
contig_1	cds	344863	346662	+	LBAHFK_00340	857.0	4.3e-310	0.992	0.992	0.710	UniRef:UniRef50_A0A2D9XTD1
contig_1	cds	346678	347652	+	LBAHFK_00341	612.0	7.8e-222	1.080	1.0	0.869	UniRef:UniRef50_P00803
contig_1	ncRNA-region	347765	347979	+	-	258.5	8.2e-40	-	-	-	RFAM:RF00552
contig_1	cds	347925	348605	+	LBAHFK_00342	432.0	4.6e-154	1.0	0.890	0.978	UniRef:UniRef50_P0A7Y0
contig_1	cds	348602	349507	+	LBAHFK_00343	398.0	8.4e-138	0.993	0.838	0.656	UniRef:UniRef50_Q8ZD71
contig_1	cds	349519	350247	+	LBAHFK_00344	415.0	1.4e-146	1.116	0.975	0.796	UniRef:UniRef50_P0A7H3
contig_1	cds	350259	350990	+	LBAHFK_00345	318.0	5.3e-108	0.975	0.814	0.688	UniRef:UniRef50_Q8ZCP4
contig_1	cds	350990	351370	+	LBAHFK_00346	228.0	1.6e-76	1.0	0.857	0.913	UniRef:UniRef50_P24224
contig_1	ncRNA	351391	351467	-	LBAHFK_00347	106.7	3.5e-19	-	-	-	RFAM:RF02495
contig_1	cds	352065	352325	-	LBAHFK_00348	190.0	2.2e-65	1.0	1.0	0.988	BlastRules:WP_001196283
contig_1	cds	352381	353229	-	LBAHFK_00349	258.0	3.9e-84	1.0	0.996	0.511	UniRef:UniRef50_A0A376DKG3
contig_1	cds	353438	354073	+	LBAHFK_00350	405.0	2.4e-143	1.251	1.0	0.788	UniRef:UniRef50_P0AD42
contig_1	cds	354131	354634	+	LBAHFK_00351	203.0	1.9e-65	0.958	0.842	0.638	UniRef:UniRef50_A0A143WTN5
contig_1	cds	354631	356187	-	LBAHFK_00352	769.0	1.2e-277	0.952	0.890	0.763	UniRef:UniRef50_P0AGC5
contig_1	cds	356445	360332	+	LBAHFK_00353	1968.0	0.0	1.005	0.959	0.752	UniRef:UniRef50_Q9KTN2
contig_1	ncRNA	360666	360813	+	LBAHFK_00354	147.1	7.6e-27	-	-	-	RFAM:RF00128
contig_1	ncRNA	360667	360851	+	LBAHFK_00355	56.5	9.3e-08	-	-	-	RFAM:RF00083
contig_1	cds	360953	362335	+	LBAHFK_00356	837.0	8.3e-309	0.954	0.924	0.993	BlastRules:WP_001301750
contig_1	cds	362500	363213	+	LBAHFK_00357	440.0	2.5e-156	1.0	0.812	0.932	UniRef:UniRef50_P0AD44
contig_1	cds	363203	364537	+	LBAHFK_00358	856.0	4.6e-317	1.0	1.0	0.998	BlastRules:WP_001295369
contig_1	cds	364598	364936	+	LBAHFK_00359	150.0	4.4e-46	1.027	0.816	0.652	UniRef:UniRef50_A0A2D4VJR3
contig_1	cds	364981	366171	-	LBAHFK_00360	709.0	1.5e-257	1.0	0.906	0.864	UniRef:UniRef50_P24232
contig_1	cds	366500	367753	+	LBAHFK_00361	833.0	1.1e-308	1.0	1.0	0.998	BlastRules:WP_000349814
contig_1	cds	367951	369144	-	LBAHFK_00362	449.0	5.4e-155	0.995	0.914	0.567	UniRef:UniRef50_P76586
contig_1	cds	369262	372543	+	LBAHFK_00363	1806.0	0.0	0.823	1.0	0.972	UniRef:UniRef50_A0A376NUS1
contig_1	cds	372640	373623	+	LBAHFK_00364	530.0	1.1e-189	0.954	0.954	0.888	UniRef:UniRef50_A0A3N1JAI0
contig_1	cds	373646	375157	+	LBAHFK_00365	949.0	0.0	0.998	0.962	0.988	UniRef:UniRef50_P77509
contig_1	cds	375182	376180	+	LBAHFK_00366	308.0	5.0e-102	0.901	0.845	0.582	UniRef:UniRef50_P77315
contig_1	cds	376246	377307	+	LBAHFK_00367	621.0	4.5e-225	1.0	0.997	0.844	UniRef:UniRef50_A0A2N0N3X8
contig_1	cds	377319	378191	+	LBAHFK_00368	483.0	4.5e-172	0.993	0.938	0.729	UniRef:UniRef50_P76584
contig_1	cds	378238	378660	-	LBAHFK_00369	218.0	2.9e-72	1.0	0.933	0.771	UniRef:UniRef50_A0A377AIG2
contig_1	cds	378757	379959	-	LBAHFK_00370	763.0	2.9e-279	1.025	1.0	0.944	UniRef:UniRef50_P77650
contig_1	cds	379969	380781	-	LBAHFK_00371	526.0	3.6e-192	1.0	1.0	0.993	BlastRules:WP_001281379
contig_1	cds	380778	381098	-	LBAHFK_00372	224.0	1.1e-75	0.991	0.854	1.0	UniRef:UniRef50_P0ABW0
contig_1	cds	381098	381616	-	LBAHFK_00373	244.0	8.6e-82	1.012	0.916	0.678	UniRef:UniRef50_Q47140
contig_1	cds	381613	382974	-	LBAHFK_00374	764.0	4.9e-278	0.974	0.926	0.789	UniRef:UniRef50_P0ABR5
contig_1	cds	383110	384000	+	LBAHFK_00375	574.0	6.6e-208	1.0	0.905	0.993	UniRef:UniRef50_Q47141
contig_1	cds	384160	385299	+	LBAHFK_00376	602.0	3.2e-217	0.831	0.952	0.990	UniRef:UniRef50_A0A656BEX6
contig_1	cds	385291	386571	-	LBAHFK_00377	480.0	5.1e-167	0.988	0.984	0.575	UniRef:UniRef50_A0A4P8YNF5
contig_1	cds	386762	387616	-	LBAHFK_00378	559.0	6.0e-202	0.965	0.825	0.996	UniRef:UniRef50_P77538
contig_1	cds	387761	388564	-	LBAHFK_00379	471.0	9.9e-168	1.0	0.840	0.876	UniRef:UniRef50_P0ADG4
contig_1	cds	388683	389423	+	LBAHFK_00380	259.0	1.7e-84	1.012	0.806	0.554	UniRef:UniRef50_A0A0H2ZF87
contig_1	cds	389693	390181	+	LBAHFK_00381	208.0	1.5e-67	0.981	0.846	0.692	UniRef:UniRef50_A0A4R5HGD4
contig_1	ncRNA-region	390182	390291	+	-	132.3	8.1e-26	-	-	-	RFAM:RF01517
contig_1	cds	390293	391507	+	LBAHFK_00382	798.0	1.5e-295	1.0	1.0	1.0	BlastRules:WP_001295373
contig_1	cds	391535	391921	+	LBAHFK_00383	178.0	3.5e-57	0.977	0.947	0.672	UniRef:UniRef50_A0A4P5SR60
contig_1	cds	391938	392261	+	LBAHFK_00384	155.0	1.7e-48	0.981	0.833	0.667	UniRef:UniRef50_B7J5X1
contig_1	cds	392357	392872	+	LBAHFK_00385	186.0	7.2e-59	1.035	0.994	0.588	UniRef:UniRef50_Q7N227
contig_1	cds	392889	394739	+	LBAHFK_00386	1138.0	0.0	0.989	0.839	0.995	UniRef:UniRef50_P0A6Z1
contig_1	cds	394741	395076	+	LBAHFK_00387	160.0	2.4e-50	0.991	0.840	0.655	UniRef:UniRef50_P44428
contig_1	cds	395088	395288	+	LBAHFK_00388	142.0	1.1e-44	1.0	0.846	1.0	UniRef:UniRef50_Q8FF46
contig_1	ncRNA	395390	395462	-	LBAHFK_00389	41.0	2.9e-05	-	-	-	RFAM:RF02902
contig_1	cds	395533	396816	+	LBAHFK_00390	789.0	4.6e-288	1.0	0.895	0.913	UniRef:UniRef50_P37095
contig_1	cds	396958	397734	+	LBAHFK_00391	287.0	1.0e-95	0.977	0.857	0.587	UniRef:UniRef50_A0A6P1PZI3
contig_1	ncRNA	397733	398037	-	LBAHFK_00392	313.7	8.4e-43	-	-	-	RFAM:RF00126
contig_1	cds	398494	399339	-	LBAHFK_00393	575.0	1.6e-208	1.0	0.841	0.996	UniRef:UniRef50_P31142
contig_1	cds	399546	404507	+	LBAHFK_00394	3237.0	0.0	1.0	1.0	0.987	BlastRules:WP_000736312
contig_1	cds	404508	406820	+	LBAHFK_00395	1178.0	0.0	0.897	0.881	0.834	UniRef:UniRef50_A0A379TXW1
contig_1	cds	406969	407400	+	LBAHFK_00396	240.0	8.7e-81	0.986	0.839	0.823	UniRef:UniRef50_Q729L7
contig_1	cds	407550	408704	+	LBAHFK_00397	653.0	6.1e-236	0.987	0.879	0.858	UniRef:UniRef50_P36979
contig_1	cds	408989	410002	+	LBAHFK_00398	435.0	4.6e-152	1.027	1.021	0.780	UniRef:UniRef50_A0AAE4DN64
contig_1	cds	410029	411147	+	LBAHFK_00399	532.0	2.7e-190	0.825	1.027	0.915	UniRef:UniRef50_A0A944STP8
contig_1	ncRNA	411147	411238	+	LBAHFK_00400	116.7	2.7e-22	-	-	-	RFAM:RF00371
contig_1	cds	411258	412532	+	LBAHFK_00401	616.0	3.6e-220	0.953	0.876	0.745	UniRef:UniRef50_A0KJ45
contig_1	cds	412550	413170	+	LBAHFK_00402	389.0	5.0e-140	1.0	1.0	1.0	BlastRules:WP_000409205
contig_1	cds	413181	414359	+	LBAHFK_00403	685.0	2.0e-248	1.102	1.0	0.907	UniRef:UniRef50_P77774
contig_1	cds	414477	415949	+	LBAHFK_00404	808.0	2.6e-293	1.112	0.998	0.783	UniRef:UniRef50_P0A6P5
contig_1	cds	416012	416227	+	LBAHFK_00405	95.1	7.3e-26	0.986	0.933	0.586	UniRef:UniRef50_A0A5Y2S5Z0
contig_1	cds	416437	418614	+	LBAHFK_00406	-	-	-	-	-	NCBIFam:NF033423.1
contig_1	cds	418669	419646	+	LBAHFK_00407	625.0	1.6e-227	1.037	1.0	0.947	UniRef:UniRef50_B7LKD0
contig_1	cds	419767	422481	+	LBAHFK_00408	-	-	-	-	-	-
contig_1	cds	422524	427809	+	LBAHFK_00409	2068.0	0.0	1.006	0.919	0.612	UniRef:UniRef50_A0A6L9AB82
contig_1	cds	427869	429245	-	LBAHFK_00410	530.0	2.6e-185	0.980	0.939	0.648	UniRef:UniRef50_Q7N3K2
contig_1	cds	429407	430873	+	LBAHFK_00411	875.0	0.0	0.986	0.824	0.960	UniRef:UniRef50_P0ADG7
contig_1	cds	430942	432519	+	LBAHFK_00412	712.0	8.8e-255	1.032	0.951	0.646	UniRef:UniRef50_P60500
contig_1	cds	432712	433962	+	LBAHFK_00413	624.0	4.8e-224	0.993	0.967	0.722	UniRef:UniRef50_V5U0G6
contig_1	cds	433966	434160	-	LBAHFK_00414	85.9	1.9e-22	0.969	0.954	0.710	UniRef:UniRef50_A0A2U3EYA4
contig_1	cds	434157	434807	-	LBAHFK_00415	277.0	2.2e-93	0.926	0.870	0.665	UniRef:UniRef50_A0A5W7W256
contig_1	cds	434800	435051	-	LBAHFK_00416	-	-	-	-	-	-
contig_1	cds	435209	435457	-	LBAHFK_00417	82.0	3.0e-20	0.963	0.823	0.557	UniRef:UniRef50_A0A7U0N3E2
contig_1	cds	435507	436388	-	LBAHFK_00418	-	-	-	-	-	-
contig_1	cds	436385	437206	-	LBAHFK_00419	363.0	7.2e-125	1.242	1.0	0.546	UniRef:UniRef50_A0A0T9LSB4
contig_1	cds	437203	437502	-	LBAHFK_00420	189.0	1.7e-62	1.0	0.952	1.0	UniRef:UniRef50_A0A6S5KBF7
contig_1	cds	437505	437657	-	LBAHFK_00421	93.6	8.3e-26	0.960	0.800	0.792	UniRef:UniRef50_A0A090UZ63
contig_1	cds	437811	438395	-	LBAHFK_00422	369.0	1.3e-130	0.985	0.950	0.979	UniRef:UniRef50_F4T1X3
contig_1	cds	438550	438780	+	LBAHFK_00423	101.0	3.7e-28	0.987	0.815	0.600	UniRef:UniRef50_A0A090UX97
contig_1	cds	438931	439131	+	LBAHFK_00424	72.8	3.7e-17	0.864	0.803	0.561	UniRef:UniRef50_A0A2P5GKL1
contig_1	cds	439147	439944	+	LBAHFK_00425	456.0	6.6e-162	1.181	1.0	0.812	UniRef:UniRef50_F4T1X0
contig_1	cds	439941	440726	+	LBAHFK_00426	344.0	1.6e-118	0.977	0.948	0.647	UniRef:UniRef50_A0AAD1X0W5
contig_1	cds	440844	441188	+	LBAHFK_00427	136.0	5.7e-41	0.982	0.918	0.625	UniRef:UniRef50_A0A4V3BT32
contig_1	cds	441250	441771	+	LBAHFK_00428	215.0	1.2e-70	1.0	1.088	0.711	UniRef:UniRef50_A0A0H2Z1I1
contig_1	cds	441768	442328	+	LBAHFK_00429	211.0	1.1e-68	0.995	1.051	0.632	UniRef:UniRef50_A0A2T2Y778
contig_1	cds	442330	442845	+	LBAHFK_00430	276.0	1.4e-94	1.0	1.006	0.760	UniRef:UniRef50_A0A9N8D5S2
